flow_type,citizenship_code,citizenship_country,reporting_country_code,reporting_country,year,value
immigration,TOTAL,Total,FR,France,2017,369621.0
immigration,TOTAL,Total,FR,France,2018,387160.0
immigration,TOTAL,Total,FR,France,2019,385596.0
immigration,TOTAL,Total,FR,France,2020,331137.0
immigration,TOTAL,Total,FR,France,2021,388513.0
immigration,TOTAL,Total,FR,France,2022,490655.0
immigration,TOTAL,Total,FR,France,2023,467548.0
immigration,TOTAL,Total,FR,France,2024,438626.0
immigration,TOTAL,Total,HR,Croatia,2015,11706.0
immigration,TOTAL,Total,HR,Croatia,2016,13985.0
immigration,TOTAL,Total,HR,Croatia,2017,15553.0
immigration,TOTAL,Total,HR,Croatia,2018,26029.0
immigration,TOTAL,Total,HR,Croatia,2019,37726.0
immigration,TOTAL,Total,HR,Croatia,2020,33414.0
immigration,TOTAL,Total,HR,Croatia,2021,35912.0
immigration,TOTAL,Total,HR,Croatia,2022,57972.0
immigration,TOTAL,Total,HR,Croatia,2023,69396.0
immigration,TOTAL,Total,HR,Croatia,2024,70391.0
immigration,TOTAL,Total,HU,Hungary,2015,58344.0
immigration,TOTAL,Total,HU,Hungary,2016,53618.0
immigration,TOTAL,Total,HU,Hungary,2017,68070.0
immigration,TOTAL,Total,HU,Hungary,2018,82937.0
immigration,TOTAL,Total,HU,Hungary,2019,88581.0
immigration,TOTAL,Total,HU,Hungary,2020,75470.0
immigration,TOTAL,Total,HU,Hungary,2021,80471.0
immigration,TOTAL,Total,HU,Hungary,2022,94148.0
immigration,TOTAL,Total,HU,Hungary,2023,96192.0
immigration,TOTAL,Total,HU,Hungary,2024,88418.0
immigration,TOTAL,Total,IE,Ireland,2015,80792.0
immigration,TOTAL,Total,IE,Ireland,2016,93378.0
immigration,TOTAL,Total,IE,Ireland,2017,84743.0
immigration,TOTAL,Total,IE,Ireland,2018,105699.0
immigration,TOTAL,Total,IE,Ireland,2019,96321.0
immigration,TOTAL,Total,IE,Ireland,2020,81918.0
immigration,TOTAL,Total,IE,Ireland,2021,83770.0
immigration,TOTAL,Total,IE,Ireland,2022,157537.0
immigration,TOTAL,Total,IE,Ireland,2023,135617.0
immigration,TOTAL,Total,IE,Ireland,2024,127664.0
immigration,TOTAL,Total,IS,Iceland,2015,5635.0
immigration,TOTAL,Total,IS,Iceland,2016,8710.0
immigration,TOTAL,Total,IS,Iceland,2017,12116.0
immigration,TOTAL,Total,IS,Iceland,2018,11830.0
immigration,TOTAL,Total,IS,Iceland,2019,9872.0
immigration,TOTAL,Total,IS,Iceland,2020,8544.0
immigration,TOTAL,Total,IS,Iceland,2021,8996.0
immigration,TOTAL,Total,IS,Iceland,2022,14878.0
immigration,TOTAL,Total,IS,Iceland,2023,11235.0
immigration,TOTAL,Total,IS,Iceland,2024,9946.0
immigration,TOTAL,Total,IT,Italy,2015,280078.0
immigration,TOTAL,Total,IT,Italy,2016,300823.0
immigration,TOTAL,Total,IT,Italy,2017,343440.0
immigration,TOTAL,Total,IT,Italy,2018,332324.0
immigration,TOTAL,Total,IT,Italy,2019,332778.0
immigration,TOTAL,Total,IT,Italy,2020,247526.0
immigration,TOTAL,Total,IT,Italy,2021,318366.0
immigration,TOTAL,Total,IT,Italy,2022,410985.0
immigration,TOTAL,Total,IT,Italy,2023,439658.0
immigration,TOTAL,Total,IT,Italy,2024,451583.0
immigration,TOTAL,Total,LI,Liechtenstein,2015,657.0
immigration,TOTAL,Total,LI,Liechtenstein,2016,607.0
immigration,TOTAL,Total,LI,Liechtenstein,2017,645.0
immigration,TOTAL,Total,LI,Liechtenstein,2018,649.0
immigration,TOTAL,Total,LI,Liechtenstein,2019,727.0
immigration,TOTAL,Total,LI,Liechtenstein,2020,713.0
immigration,TOTAL,Total,LI,Liechtenstein,2021,669.0
immigration,TOTAL,Total,LI,Liechtenstein,2022,770.0
immigration,TOTAL,Total,LI,Liechtenstein,2023,716.0
immigration,TOTAL,Total,LI,Liechtenstein,2024,1300.0
immigration,TOTAL,Total,LT,Lithuania,2015,31085.0
immigration,TOTAL,Total,LT,Lithuania,2016,31395.0
immigration,TOTAL,Total,LT,Lithuania,2017,33305.0
immigration,TOTAL,Total,LT,Lithuania,2018,37420.0
immigration,TOTAL,Total,LT,Lithuania,2019,46526.0
immigration,TOTAL,Total,LT,Lithuania,2020,46020.0
immigration,TOTAL,Total,LT,Lithuania,2021,44858.0
immigration,TOTAL,Total,LT,Lithuania,2022,87367.0
immigration,TOTAL,Total,LT,Lithuania,2023,66682.0
immigration,TOTAL,Total,LT,Lithuania,2024,51845.0
immigration,TOTAL,Total,LU,Luxembourg,2015,23803.0
immigration,TOTAL,Total,LU,Luxembourg,2016,22888.0
immigration,TOTAL,Total,LU,Luxembourg,2017,24379.0
immigration,TOTAL,Total,LU,Luxembourg,2018,24644.0
immigration,TOTAL,Total,LU,Luxembourg,2019,26668.0
immigration,TOTAL,Total,LU,Luxembourg,2020,22490.0
immigration,TOTAL,Total,LU,Luxembourg,2021,25335.0
immigration,TOTAL,Total,LU,Luxembourg,2022,31433.0
immigration,TOTAL,Total,LU,Luxembourg,2023,26964.0
immigration,TOTAL,Total,LU,Luxembourg,2024,25725.0
immigration,TOTAL,Total,LV,Latvia,2015,9479.0
immigration,TOTAL,Total,LV,Latvia,2016,8345.0
immigration,TOTAL,Total,LV,Latvia,2017,9916.0
immigration,TOTAL,Total,LV,Latvia,2018,10909.0
immigration,TOTAL,Total,LV,Latvia,2019,11223.0
immigration,TOTAL,Total,LV,Latvia,2020,8840.0
immigration,TOTAL,Total,LV,Latvia,2021,12689.0
immigration,TOTAL,Total,LV,Latvia,2022,38708.0
immigration,TOTAL,Total,LV,Latvia,2023,15629.0
immigration,TOTAL,Total,LV,Latvia,2024,14701.0
immigration,TOTAL,Total,MD,Moldova,2015,105834.0
immigration,TOTAL,Total,MD,Moldova,2016,107303.0
immigration,TOTAL,Total,MD,Moldova,2017,107580.0
immigration,TOTAL,Total,MD,Moldova,2018,116739.0
immigration,TOTAL,Total,MD,Moldova,2019,116196.0
immigration,TOTAL,Total,MD,Moldova,2020,65167.0
immigration,TOTAL,Total,MD,Moldova,2021,68356.0
immigration,TOTAL,Total,MD,Moldova,2022,177875.0
immigration,TOTAL,Total,MD,Moldova,2023,97517.0
immigration,TOTAL,Total,MD,Moldova,2024,105804.0
immigration,TOTAL,Total,ME,Montenegro,2015,4553.0
immigration,TOTAL,Total,ME,Montenegro,2016,4904.0
immigration,TOTAL,Total,ME,Montenegro,2017,6684.0
immigration,TOTAL,Total,ME,Montenegro,2018,8643.0
immigration,TOTAL,Total,ME,Montenegro,2019,10737.0
immigration,TOTAL,Total,ME,Montenegro,2020,6008.0
immigration,TOTAL,Total,ME,Montenegro,2022,15989.0
immigration,TOTAL,Total,ME,Montenegro,2023,18316.0
immigration,TOTAL,Total,ME,Montenegro,2024,20016.0
immigration,TOTAL,Total,MK,North Macedonia,2015,1741.0
immigration,TOTAL,Total,MK,North Macedonia,2016,2262.0
immigration,TOTAL,Total,MK,North Macedonia,2017,2064.0
immigration,TOTAL,Total,MK,North Macedonia,2018,2053.0
immigration,TOTAL,Total,MK,North Macedonia,2019,2118.0
immigration,TOTAL,Total,MK,North Macedonia,2020,2555.0
immigration,TOTAL,Total,MK,North Macedonia,2021,1570.0
immigration,TOTAL,Total,MK,North Macedonia,2022,2452.0
immigration,TOTAL,Total,MK,North Macedonia,2024,7458.0
immigration,TOTAL,Total,MT,Malta,2015,18202.0
immigration,TOTAL,Total,MT,Malta,2016,18116.0
immigration,TOTAL,Total,MT,Malta,2017,22750.0
immigration,TOTAL,Total,MT,Malta,2018,27394.0
immigration,TOTAL,Total,MT,Malta,2019,29304.0
immigration,TOTAL,Total,MT,Malta,2020,14751.0
immigration,TOTAL,Total,MT,Malta,2021,16963.0
immigration,TOTAL,Total,MT,Malta,2022,34964.0
immigration,TOTAL,Total,MT,Malta,2023,42239.0
immigration,TOTAL,Total,MT,Malta,2024,34033.0
immigration,TOTAL,Total,NL,Netherlands,2015,166872.0
immigration,TOTAL,Total,NL,Netherlands,2016,189232.0
immigration,TOTAL,Total,NL,Netherlands,2017,189646.0
immigration,TOTAL,Total,NL,Netherlands,2018,194306.0
immigration,TOTAL,Total,NL,Netherlands,2019,215756.0
immigration,TOTAL,Total,NL,Netherlands,2020,182244.0
immigration,TOTAL,Total,NL,Netherlands,2021,214105.0
immigration,TOTAL,Total,NL,Netherlands,2022,326798.0
immigration,TOTAL,Total,NL,Netherlands,2023,274597.0
immigration,TOTAL,Total,NL,Netherlands,2024,257714.0
immigration,TOTAL,Total,NO,Norway,2015,60816.0
immigration,TOTAL,Total,NO,Norway,2016,61460.0
immigration,TOTAL,Total,NO,Norway,2017,53351.0
immigration,TOTAL,Total,NO,Norway,2018,47864.0
immigration,TOTAL,Total,NO,Norway,2019,48680.0
immigration,TOTAL,Total,NO,Norway,2020,36287.0
immigration,TOTAL,Total,NO,Norway,2021,53947.0
immigration,TOTAL,Total,NO,Norway,2022,90475.0
immigration,TOTAL,Total,NO,Norway,2023,86589.0
immigration,TOTAL,Total,NO,Norway,2024,66077.0
immigration,TOTAL,Total,PL,Poland,2015,218147.0
immigration,TOTAL,Total,PL,Poland,2016,208302.0
immigration,TOTAL,Total,PL,Poland,2017,209353.0
immigration,TOTAL,Total,PL,Poland,2018,214083.0
immigration,TOTAL,Total,PL,Poland,2019,226649.0
immigration,TOTAL,Total,PL,Poland,2020,210615.0
immigration,TOTAL,Total,PL,Poland,2021,241116.0
immigration,TOTAL,Total,PL,Poland,2022,275515.0
immigration,TOTAL,Total,PL,Poland,2023,303275.0
immigration,TOTAL,Total,PL,Poland,2024,300496.0
immigration,TOTAL,Total,PT,Portugal,2015,36849.0
immigration,TOTAL,Total,PT,Portugal,2016,37644.0
immigration,TOTAL,Total,PT,Portugal,2017,46649.0
immigration,TOTAL,Total,PT,Portugal,2018,55357.0
immigration,TOTAL,Total,PT,Portugal,2019,95382.0
immigration,TOTAL,Total,PT,Portugal,2020,83654.0
immigration,TOTAL,Total,PT,Portugal,2021,97119.0
immigration,TOTAL,Total,PT,Portugal,2022,167098.0
immigration,TOTAL,Total,PT,Portugal,2023,189367.0
immigration,TOTAL,Total,RO,Romania,2015,132795.0
immigration,TOTAL,Total,RO,Romania,2016,137455.0
immigration,TOTAL,Total,RO,Romania,2017,177435.0
immigration,TOTAL,Total,RO,Romania,2018,172578.0
immigration,TOTAL,Total,RO,Romania,2019,202422.0
immigration,TOTAL,Total,RO,Romania,2020,145519.0
immigration,TOTAL,Total,RO,Romania,2021,194642.0
immigration,TOTAL,Total,RO,Romania,2022,293024.0
immigration,TOTAL,Total,RO,Romania,2023,324091.0
immigration,TOTAL,Total,RO,Romania,2024,286538.0
immigration,TOTAL,Total,SE,Sweden,2015,134240.0
immigration,TOTAL,Total,SE,Sweden,2016,163005.0
immigration,TOTAL,Total,SE,Sweden,2017,144489.0
immigration,TOTAL,Total,SE,Sweden,2018,132602.0
immigration,TOTAL,Total,SE,Sweden,2019,115805.0
immigration,TOTAL,Total,SE,Sweden,2020,82518.0
immigration,TOTAL,Total,SE,Sweden,2021,90631.0
immigration,TOTAL,Total,SE,Sweden,2022,102436.0
immigration,TOTAL,Total,SE,Sweden,2023,94514.0
immigration,TOTAL,Total,SE,Sweden,2024,116197.0
immigration,TOTAL,Total,SI,Slovenia,2015,15420.0
immigration,TOTAL,Total,SI,Slovenia,2016,16623.0
immigration,TOTAL,Total,SI,Slovenia,2017,18808.0
immigration,TOTAL,Total,SI,Slovenia,2018,28455.0
immigration,TOTAL,Total,SI,Slovenia,2019,31319.0
immigration,TOTAL,Total,SI,Slovenia,2020,36110.0
immigration,TOTAL,Total,SI,Slovenia,2021,23624.0
immigration,TOTAL,Total,SI,Slovenia,2022,35613.0
immigration,TOTAL,Total,SI,Slovenia,2023,33939.0
immigration,TOTAL,Total,SI,Slovenia,2024,33023.0
immigration,TOTAL,Total,SK,Slovakia,2015,6997.0
immigration,TOTAL,Total,SK,Slovakia,2016,7686.0
immigration,TOTAL,Total,SK,Slovakia,2017,7188.0
immigration,TOTAL,Total,SK,Slovakia,2018,7253.0
immigration,TOTAL,Total,SK,Slovakia,2019,7016.0
immigration,TOTAL,Total,SK,Slovakia,2020,6775.0
immigration,TOTAL,Total,SK,Slovakia,2021,5733.0
immigration,TOTAL,Total,SK,Slovakia,2022,5463.0
immigration,TOTAL,Total,SK,Slovakia,2023,5923.0
immigration,TOTAL,Total,SK,Slovakia,2024,6824.0
immigration,TOTAL,Total,UK,United Kingdom,2015,631452.0
immigration,TOTAL,Total,UK,United Kingdom,2016,588993.0
immigration,TOTAL,Total,UK,United Kingdom,2017,644209.0
immigration,TOTAL,Total,UK,United Kingdom,2018,603953.0
immigration,TOTAL,Total,UK,United Kingdom,2019,680906.0
immigration,UNK,Unknown,AT,Austria,2015,337.0
immigration,UNK,Unknown,AT,Austria,2016,106.0
immigration,UNK,Unknown,AT,Austria,2017,102.0
immigration,UNK,Unknown,AT,Austria,2018,60.0
immigration,UNK,Unknown,AT,Austria,2019,36.0
immigration,UNK,Unknown,AT,Austria,2020,72.0
immigration,UNK,Unknown,AT,Austria,2021,75.0
immigration,UNK,Unknown,AT,Austria,2022,140.0
immigration,UNK,Unknown,AT,Austria,2023,128.0
immigration,UNK,Unknown,AT,Austria,2024,95.0
immigration,UNK,Unknown,BE,Belgium,2015,1108.0
immigration,UNK,Unknown,BE,Belgium,2016,719.0
immigration,UNK,Unknown,BE,Belgium,2017,670.0
immigration,UNK,Unknown,BE,Belgium,2018,816.0
immigration,UNK,Unknown,BE,Belgium,2019,894.0
immigration,UNK,Unknown,BE,Belgium,2020,514.0
immigration,UNK,Unknown,BE,Belgium,2021,726.0
immigration,UNK,Unknown,BE,Belgium,2022,905.0
immigration,UNK,Unknown,BE,Belgium,2023,400.0
immigration,UNK,Unknown,BE,Belgium,2024,360.0
immigration,UNK,Unknown,BG,Bulgaria,2015,107.0
immigration,UNK,Unknown,BG,Bulgaria,2016,33.0
immigration,UNK,Unknown,BG,Bulgaria,2017,27.0
immigration,UNK,Unknown,BG,Bulgaria,2018,26.0
immigration,UNK,Unknown,BG,Bulgaria,2019,7.0
immigration,UNK,Unknown,BG,Bulgaria,2020,1.0
immigration,UNK,Unknown,BG,Bulgaria,2021,45.0
immigration,UNK,Unknown,BG,Bulgaria,2022,9.0
immigration,UNK,Unknown,BG,Bulgaria,2023,25.0
immigration,UNK,Unknown,BG,Bulgaria,2024,2.0
immigration,UNK,Unknown,CH,Switzerland,2015,68.0
immigration,UNK,Unknown,CH,Switzerland,2016,76.0
immigration,UNK,Unknown,CH,Switzerland,2017,32.0
immigration,UNK,Unknown,CH,Switzerland,2018,25.0
immigration,UNK,Unknown,CH,Switzerland,2019,43.0
immigration,UNK,Unknown,CH,Switzerland,2020,13.0
immigration,UNK,Unknown,CH,Switzerland,2021,33.0
immigration,UNK,Unknown,CH,Switzerland,2022,27.0
immigration,UNK,Unknown,CH,Switzerland,2023,88.0
immigration,UNK,Unknown,CH,Switzerland,2024,97.0
immigration,UNK,Unknown,CY,Cyprus,2015,0.0
